MADON,MAMH,GIA,TRONGLUONG,TONGTIEN,SOLUONGDAT,KENHBANHANG,QUY,THUTRONGTUAN,BANG,LOAICUAHANG,MACUAHANG,LOG_GIA,LOG_TRONGLUONG,CLUSTER
10404,143,199.75,9750,199.75,1,Tai cua hang,2,Monday,RJ,Vat ly,70,5.302060352826871,9.18512512283512,2
10405,8200,103.9,1250,103.9,1,Truc tuyen,1,Monday,DF,Truc tuyen,OL_4,4.653007515402251,7.1316985104669115,3
10406,20127,57.39,950,57.39,1,Tai cua hang,1,Sunday,SP,Vat ly,80,4.067144642295446,6.85751406254539,3
10407,9139,159.9,1285,159.9,1,Truc tuyen,2,Tuesday,MG,Truc tuyen,OL_3,5.080783053998338,7.1592919047975645,0
10408,5157,215.0,5700,215.0,1,Tai cua hang,1,Wednesday,MG,Vat ly,15,5.375278407684165,8.648396877031582,2
10409,18729,99.9,2600,99.9,1,Tai cua hang,3,Monday,RS,Vat ly,88,4.6141299273595635,7.8636512654486515,3
1041,16498,69.9,2300,69.9,1,Truc tuyen,2,Wednesday,SP,Truc tuyen,OL_28,4.2612704335380815,7.741099090035366,3
10410,16560,69.9,2500,59.9,1,Truc tuyen,2,Tuesday,RS,Truc tuyen,OL_18,4.2612704335380815,7.824445930877619,3
10411,1287,69.9,200,69.9,1,Tai cua hang,3,Monday,SP,Vat ly,5,4.2612704335380815,5.303304908059076,1
10412,330,38.0,250,38.0,1,Tai cua hang,3,Saturday,SP,Vat ly,16,3.6635616461296463,5.5254529391317835,1
10413,2368,150.0,250,150.0,1,Truc tuyen,1,Sunday,SP,Truc tuyen,OL_27,5.017279836814924,5.5254529391317835,0
10414,16891,18.75,850,18.75,1,Tai cua hang,2,Monday,RS,Vat ly,13,2.9831534913471307,6.7464121285733745,1
10414,9584,18.75,800,16.75,1,Tai cua hang,2,Monday,MG,Vat ly,84,2.9831534913471307,6.68586094706836,1
10415,10710,230.0,310,230.0,1,Tai cua hang,4,Tuesday,SP,Vat ly,36,5.442417710521793,5.739792912179234,0
10416,1881,78.99,9400,79.0,1,Tai cua hang,2,Thursday,MG,Vat ly,96,4.3819016268607305,9.148571345578551,2
10417,12349,195.9,1000,199.9,1,Tai cua hang,1,Wednesday,RJ,Vat ly,70,5.28269598564508,6.90875477931522,0
10418,7655,217.0,1350,217.0,1,Tai cua hang,1,Friday,SP,Vat ly,71,5.384495062789089,7.208600337960199,0
10419,12441,105.9,1225,105.9,1,Truc tuyen,4,Tuesday,RJ,Truc tuyen,OL_21,4.671893818030999,7.111512116496157,3
1042,8775,50.0,1500,40.0,1,Tai cua hang,2,Friday,SP,Vat ly,24,3.9318256327243257,7.313886831633462,3
10420,6555,21.9,150,21.9,1,Tai cua hang,1,Wednesday,PR,Vat ly,28,3.131136910560194,5.017279836814924,1
10421,7460,89.89,353,179.78,2,Tai cua hang,2,Thursday,SP,Vat ly,12,4.509649984130679,5.869296913133774,0
10422,4582,53.9,1750,53.9,1,Truc tuyen,1,Sunday,SP,Truc tuyen,OL_28,4.005513348515485,7.467942332285852,3
10422,5370,53.9,1550,53.9,1,Truc tuyen,1,Sunday,SP,Truc tuyen,OL_28,4.005513348515485,7.346655163176539,3
10423,7082,39.9,1875,39.9,1,Truc tuyen,3,Monday,SP,Truc tuyen,OL_5,3.711130063048756,7.53689712956617,3
10424,484,44.99,350,39.99,1,Tai cua hang,1,Sunday,RJ,Vat ly,29,3.8284239815518326,5.860786223465865,1
10425,13011,144.9,1950,139.9,1,Truc tuyen,3,Monday,CE,Truc tuyen,OL_9,4.98292145552874,7.576097340623111,2
10426,2149,49.9,444,49.9,1,Tai cua hang,4,Saturday,SP,Vat ly,77,3.929862923556477,6.09807428216624,1
10427,17048,22.9,600,45.8,2,Tai cua hang,3,Sunday,RS,Vat ly,13,3.173878458937465,6.398594934535208,1
10428,20036,82.72,1183,79.08,1,Tai cua hang,3,Friday,SP,Vat ly,22,4.427477897577799,7.076653815443951,3
10429,6138,62.7,4300,62.7,1,Truc tuyen,1,Thursday,SP,Truc tuyen,OL_28,4.154184562578117,8.366602832783736,3
1043,11572,37.39,750,42.9,1,Tai cua hang,2,Sunday,DF,Vat ly,31,3.6477970090127063,6.621405651764134,3
10430,5164,66.99,350,64.99,1,Tai cua hang,2,Saturday,DF,Vat ly,31,4.219360635538369,5.860786223465865,3
10431,2344,16.9,300,16.9,1,Tai cua hang,2,Sunday,BA,Vat ly,50,2.884800712846709,5.707110264748875,1
10432,1292,99.9,1350,99.9,1,Tai cua hang,3,Saturday,MG,Vat ly,74,4.6141299273595635,7.208600337960199,3
10433,6054,42.49,600,61.8,1,Tai cua hang,1,Saturday,BA,Vat ly,40,3.772531026609547,6.398594934535208,3
10434,9877,295.0,8050,295.0,1,Tai cua hang,1,Tuesday,SP,Vat ly,94,5.69035945432406,8.993551586299981,2
10435,11358,49.9,300,49.9,1,Tai cua hang,1,Sunday,SP,Vat ly,55,3.929862923556477,5.707110264748875,1
10436,14785,99.9,1250,104.99,1,Tai cua hang,3,Sunday,SP,Vat ly,19,4.6141299273595635,7.1316985104669115,3
10437,5119,84.89,321,94.0,1,Truc tuyen,1,Saturday,SC,Truc tuyen,OL_8,4.453067407778134,5.7745515455444085,0
10438,226,77.0,167,77.0,1,Tai cua hang,1,Sunday,SP,Vat ly,38,4.356708826689592,5.123963979403259,0
10439,6444,148.5,468,144.0,1,Tai cua hang,2,Saturday,BA,Vat ly,40,5.0072963928307415,6.150602768446279,0
1044,4342,85.5,1350,85.5,1,Tai cua hang,1,Monday,RS,Vat ly,10,4.460144413937834,7.208600337960199,3
10440,14269,120.0,350,120.0,1,Tai cua hang,1,Saturday,RJ,Vat ly,29,4.795790545596741,5.860786223465865,0
10441,14477,38.4,850,35.0,1,Tai cua hang,3,Saturday,DF,Vat ly,83,3.673765816303888,6.7464121285733745,3
10442,14090,75.9,238,79.9,1,Tai cua hang,3,Monday,SP,Vat ly,14,4.3425058765115985,5.476463551931511,0
10443,1459,57.99,1250,57.99,1,Truc tuyen,3,Friday,SP,Truc tuyen,OL_28,4.077367938014984,7.1316985104669115,3
10444,7152,45.0,800,90.0,2,Tai cua hang,4,Friday,SP,Vat ly,56,3.828641396489095,6.68586094706836,3
10445,12954,29.99,600,29.99,1,Tai cua hang,1,Saturday,SP,Vat ly,58,3.433664571799657,6.398594934535208,1
10446,4285,199.7,1850,199.7,1,Tai cua hang,3,Monday,SP,Vat ly,30,5.301811255802292,7.523481312573497,2
10447,2312,189.0,300,189.0,1,Truc tuyen,4,Saturday,SP,Truc tuyen,OL_28,5.247024072160486,5.707110264748875,0
10448,16691,255.0,292,237.0,1,Tai cua hang,4,Sunday,RJ,Vat ly,63,5.545177444479562,5.680172609017068,0
10449,18229,55.2,10050,55.2,1,Tai cua hang,3,Thursday,SP,Vat ly,41,4.028916756899646,9.21542741102474,2
1045,15348,58.5,100,58.5,1,Tai cua hang,1,Tuesday,CE,Vat ly,97,4.085976312551584,4.61512051684126,1
10450,14157,59.9,213,50.2,1,Tai cua hang,3,Monday,SP,Vat ly,62,4.109233174715851,5.365976015021851,1
10451,1252,179.9,30000,169.9,1,Truc tuyen,1,Saturday,PA,Truc tuyen,OL_2,5.19794439240125,10.308985993422082,2
10452,5043,122.9,1800,125.9,1,Tai cua hang,3,Thursday,SP,Vat ly,5,4.819474788635096,7.496097345175956,3
10453,8030,24.9,150,24.9,1,Tai cua hang,2,Sunday,MG,Vat ly,96,3.254242968705492,5.017279836814924,1
10454,3911,113.0,5950,113.0,1,Truc tuyen,1,Friday,DF,Truc tuyen,OL_4,4.736198448394496,8.691314551644853,2
10455,6208,33.5,150,33.5,1,Tai cua hang,1,Sunday,SP,Vat ly,32,3.5409593240373143,5.017279836814924,1
10456,3206,124.9,9800,124.9,1,Tai cua hang,1,Saturday,SP,Vat ly,6,4.835487941050301,9.19023970026918,2
10457,6054,42.49,600,42.49,1,Tai cua hang,4,Sunday,BA,Vat ly,40,3.772531026609547,6.398594934535208,3
10458,16255,45.49,293,45.49,1,Tai cua hang,1,Monday,SP,Vat ly,17,3.8392372357024933,5.683579767338681,1
10459,17230,127.0,1850,127.0,1,Tai cua hang,1,Wednesday,RJ,Vat ly,39,4.852030263919617,7.523481312573497,3
1046,4927,58.9,5508,127.8,2,Truc tuyen,1,Monday,RJ,Truc tuyen,OL_21,4.092676505121403,8.614138397472717,3
10460,14586,104.9,600,104.9,1,Tai cua hang,4,Saturday,RJ,Vat ly,63,4.662495252607361,6.398594934535208,0
10461,3383,115.0,3500,110.0,1,Truc tuyen,2,Wednesday,SP,Truc tuyen,OL_28,4.7535901911063645,8.160803920954665,2
10462,994,107.99,156,107.99,1,Tai cua hang,4,Thursday,SC,Vat ly,59,4.69125613490122,5.056245805348308,0
10463,3963,79.9,150,79.9,1,Tai cua hang,2,Saturday,PR,Vat ly,73,4.393213824064446,5.017279836814924,0
10464,7133,39.0,400,39.0,1,Tai cua hang,4,Sunday,SP,Vat ly,38,3.6888794541139363,5.993961427306569,1
10465,2411,48.9,900,48.9,1,Tai cua hang,2,Sunday,MG,Vat ly,15,3.910021002757473,6.803505257608338,3
10466,12717,29.5,100,29.5,1,Truc tuyen,1,Sunday,SP,Truc tuyen,OL_28,3.417726683613366,4.61512051684126,1
10467,12980,67.91,100,78.9,1,Tai cua hang,4,Sunday,SP,Vat ly,100,4.232801305369117,4.61512051684126,1
10468,3109,16.9,450,33.8,2,Tai cua hang,3,Saturday,SP,Vat ly,71,2.884800712846709,6.111467339502679,1
10469,8830,329.9,2300,329.9,1,Truc tuyen,1,Saturday,RJ,Truc tuyen,OL_21,5.801816214927566,7.741099090035366,2
1047,10415,79.0,950,79.0,1,Truc tuyen,3,Sunday,PE,Truc tuyen,OL_19,4.382026634673881,6.85751406254539,3
1047,14364,89.9,2150,89.9,1,Truc tuyen,3,Sunday,PE,Truc tuyen,OL_19,4.509760001183433,7.67368812926773,3
10470,6414,199.9,150,199.9,1,Tai cua hang,4,Sunday,RJ,Vat ly,9,5.302807271820889,5.017279836814924,0
10471,13150,159.9,7050,159.9,1,Tai cua hang,1,Tuesday,RJ,Vat ly,39,5.080783053998338,8.860924729719041,2
10472,2624,24.99,500,24.99,1,Tai cua hang,1,Sunday,SP,Vat ly,11,3.2577118486533987,6.2166061010848646,1
10473,2634,56.99,250,56.99,1,Tai cua hang,3,Saturday,SP,Vat ly,56,4.060270581888349,5.5254529391317835,1
10474,3677,127.9,4117,127.9,1,Tai cua hang,1,Wednesday,SP,Vat ly,61,4.859036909945142,8.323122887587735,2
10475,7152,45.0,800,45.0,1,Truc tuyen,2,Saturday,SP,Truc tuyen,OL_17,3.828641396489095,6.68586094706836,3
10476,2659,29.99,300,29.99,1,Tai cua hang,4,Saturday,SP,Vat ly,46,3.433664571799657,5.707110264748875,1
10477,18378,69.9,1200,69.9,1,Truc tuyen,1,Thursday,RJ,Truc tuyen,OL_15,4.2612704335380815,7.0909098220799835,3
10478,8314,70.83,13700,70.83,1,Tai cua hang,1,Wednesday,SP,Vat ly,2,4.27430221608671,9.525224101853109,2
10479,983,20.99,363,20.99,1,Tai cua hang,1,Tuesday,MG,Vat ly,37,3.09058780456667,5.8971538676367405,1
1048,14257,144.9,1200,144.9,1,Tai cua hang,1,Friday,MG,Vat ly,20,4.98292145552874,7.0909098220799835,0
10480,8291,219.99,350,219.99,1,Tai cua hang,2,Saturday,SP,Vat ly,61,5.398117451625214,5.860786223465865,0
10481,17633,299.99,1582,299.0,1,Truc tuyen,4,Thursday,RJ,Truc tuyen,OL_16,5.707077041605631,7.367077059881012,2
10482,1075,179.99,23375,179.99,1,Tai cua hang,4,Monday,RS,Vat ly,10,5.19844178112078,10.05946513399048,2
10483,1837,109.9,1000,109.9,1,Truc tuyen,3,Thursday,SP,Truc tuyen,OL_28,4.7086288943563215,6.90875477931522,3
10484,8405,13.99,500,13.99,1,Tai cua hang,3,Saturday,SP,Vat ly,18,2.7073833121145063,6.2166061010848646,1
10485,13626,154.0,450,139.0,1,Truc tuyen,3,Saturday,SP,Truc tuyen,OL_11,5.043425116919247,6.111467339502679,0
10486,15758,99.0,5950,99.0,1,Tai cua hang,4,Thursday,SP,Vat ly,98,4.605170185988092,8.691314551644853,2
10487,8471,21.99,300,21.99,1,Tai cua hang,3,Saturday,SP,Vat ly,78,3.1350593387750902,5.707110264748875,1
10488,13935,89.9,1700,89.9,1,Tai cua hang,2,Thursday,SP,Vat ly,32,4.509760001183433,7.438971592395862,3
10489,11250,150.0,200,300.0,2,Tai cua hang,1,Tuesday,SP,Vat ly,14,5.017279836814924,5.303304908059076,0
1049,9562,89.9,1150,89.9,1,Tai cua hang,3,Friday,MG,Vat ly,37,4.509760001183433,7.048386408721883,3
10490,17612,1449.5,500,1449.5,1,Tai cua hang,4,Tuesday,SP,Vat ly,66,7.279663603561459,6.2166061010848646,0
10490,9984,615.0,4381,629.0,1,Tai cua hang,4,Tuesday,RJ,Vat ly,9,6.423246963533519,8.385260520155413,2
10491,4522,29.0,250,29.0,1,Tai cua hang,2,Sunday,SP,Vat ly,67,3.4011973816621555,5.5254529391317835,1
10492,16991,38.9,600,38.9,1,Tai cua hang,3,Saturday,SP,Vat ly,18,3.686376323895818,6.398594934535208,3
10493,18417,18.99,150,18.99,1,Tai cua hang,2,Thursday,MG,Vat ly,37,2.995232148512309,5.017279836814924,1
10494,7198,125.0,1300,125.0,1,Truc tuyen,1,Wednesday,SP,Truc tuyen,OL_28,4.836281906951478,7.170888478512505,3
10495,13139,19.9,1000,19.9,1,Truc tuyen,4,Saturday,GO,Truc tuyen,OL_10,3.039749158970765,6.90875477931522,1
10496,12280,169.0,6400,169.0,1,Truc tuyen,1,Saturday,MG,Truc tuyen,OL_6,5.135798437050262,8.764209507142004,2
10497,10372,12.9,300,12.9,1,Tai cua hang,4,Saturday,BA,Vat ly,40,2.631888840136646,5.707110264748875,1
10498,16877,49.0,300,49.0,1,Tai cua hang,4,Sunday,SP,Vat ly,52,3.912023005428146,5.707110264748875,1
10499,9995,49.9,1300,49.9,1,Truc tuyen,2,Monday,RJ,Truc tuyen,OL_21,3.929862923556477,7.170888478512505,3
105,14567,158.0,1400,158.0,1,Tai cua hang,1,Monday,SP,Vat ly,24,5.0689042022202315,7.244941546337007,3
105,8039,308.0,3900,308.0,1,Tai cua hang,1,Monday,SP,Vat ly,94,5.733341276897746,8.268988209506656,2
1050,1062,39.9,400,39.9,1,Tai cua hang,3,Saturday,DF,Vat ly,1,3.711130063048756,5.993961427306569,1
10500,19476,115.0,450,115.0,1,Tai cua hang,4,Sunday,SP,Vat ly,91,4.7535901911063645,6.111467339502679,0
10501,2298,69.0,900,69.0,1,Truc tuyen,2,Sunday,SP,Truc tuyen,OL_28,4.248495242049359,6.803505257608338,3
10502,1608,129.9,18250,129.9,1,Tai cua hang,3,Tuesday,BA,Vat ly,76,4.874433672915854,9.811975152030021,2
10503,14238,149.0,350,149.0,1,Tai cua hang,4,Saturday,SP,Vat ly,21,5.0106352940962555,5.860786223465865,0
10504,18285,109.9,6200,109.9,1,Tai cua hang,3,Monday,SP,Vat ly,93,4.7086288943563215,8.732465848349879,2
10505,18925,11.35,100,11.35,1,Truc tuyen,3,Friday,SP,Truc tuyen,OL_28,2.513656063073986,4.61512051684126,1
10506,6876,39.9,500,39.9,1,Tai cua hang,4,Sunday,SP,Vat ly,60,3.711130063048756,6.2166061010848646,1
10507,10919,34.99,300,34.99,1,Truc tuyen,3,Sunday,SP,Truc tuyen,OL_25,3.5832411220909393,5.707110264748875,1
10508,12575,177.9,200,177.9,1,Tai cua hang,2,Friday,MG,Vat ly,81,5.186826990514674,5.303304908059076,0
10509,5470,49.98,1110,53.79,1,Tai cua hang,2,Tuesday,ES,Vat ly,45,3.9314333989479695,7.01301578963963,3
1051,11843,149.0,300,149.0,1,Tai cua hang,1,Saturday,SP,Vat ly,100,5.0106352940962555,5.707110264748875,0
10510,13848,99.88,1000,99.88,1,Tai cua hang,2,Friday,SP,Vat ly,4,4.613931691656664,6.90875477931522,3
10511,10493,38.89,888,38.89,1,Tai cua hang,4,Tuesday,DF,Vat ly,53,3.686125665917315,6.790097235513905,3
10512,9724,186.0,290,186.0,1,Tai cua hang,4,Sunday,SP,Vat ly,100,5.231108616854587,5.673323267171493,0
10513,9541,18.5,400,18.5,1,Truc tuyen,3,Saturday,SP,Truc tuyen,OL_28,2.970414465569701,5.993961427306569,1
10514,4982,67.9,100,67.9,1,Tai cua hang,1,Saturday,MG,Vat ly,15,4.232656178019613,4.61512051684126,1
10515,14853,196.0,643,392.0,2,Tai cua hang,1,Thursday,MG,Vat ly,15,5.2832037287379885,6.467698726104354,0
10516,2574,266.9,1900,266.9,1,Tai cua hang,3,Monday,SP,Vat ly,21,5.590613776550563,7.550135342488429,2
10517,9566,34.9,600,34.9,1,Truc tuyen,3,Sunday,SP,Truc tuyen,OL_5,3.580737295494233,6.398594934535208,1
10518,8082,120.0,4900,120.0,1,Truc tuyen,4,Wednesday,SP,Truc tuyen,OL_28,4.795790545596741,8.497194544909547,2
10519,9489,300.0,3350,290.0,1,Tai cua hang,3,Sunday,MG,Vat ly,20,5.707110264748875,8.11701408773731,2
1052,18649,255.9,2600,255.9,1,Tai cua hang,1,Tuesday,SP,Vat ly,2,5.548686904115838,7.8636512654486515,2
10520,15501,250.9,190,250.9,1,Tai cua hang,4,Sunday,PA,Vat ly,23,5.529032183358565,5.25227342804663,0
10521,12960,65.9,8017,65.9,1,Truc tuyen,3,Sunday,SP,Truc tuyen,OL_28,4.203198967134183,8.989444293202451,2
10522,10998,29.9,500,29.9,1,Tai cua hang,4,Saturday,RJ,Vat ly,29,3.4307561839036995,6.2166061010848646,1
10523,12230,99.0,550,99.0,1,Tai cua hang,3,Saturday,SP,Vat ly,46,4.605170185988092,6.311734809152915,0
10524,16799,149.0,6550,139.0,1,Truc tuyen,1,Saturday,SP,Truc tuyen,OL_28,5.0106352940962555,8.787372988731876,2
10525,6202,169.9,640,169.9,1,Truc tuyen,4,Friday,SP,Truc tuyen,OL_28,5.141078590121546,6.46302945692067,0
10526,9977,59.9,2000,59.9,1,Tai cua hang,3,Wednesday,RS,Vat ly,13,4.109233174715851,7.601402334583733,3
10527,5044,188.99,1800,188.99,1,Truc tuyen,1,Thursday,SP,Truc tuyen,OL_20,5.246971439196448,7.496097345175956,2
10528,8211,87.8,173,65.9,1,Truc tuyen,3,Tuesday,RJ,Truc tuyen,OL_21,4.486386649998124,5.159055299214529,0
10529,9991,89.9,4100,95.9,1,Truc tuyen,1,Sunday,MG,Truc tuyen,OL_6,4.509760001183433,8.31898612539206,2
1053,19268,19.99,650,19.99,1,Truc tuyen,1,Saturday,SP,Truc tuyen,OL_28,3.0440461338325417,6.478509642208569,1
10530,13231,93.0,2850,79.5,1,Tai cua hang,2,Friday,SP,Vat ly,11,4.543294782270004,7.955425088912672,3
10531,12325,87.85,1500,87.85,1,Tai cua hang,1,Monday,SP,Vat ly,56,4.486949554600661,7.313886831633462,3
10531,4332,89.9,1825,86.9,1,Tai cua hang,1,Monday,DF,Vat ly,49,4.509760001183433,7.509883061154913,3
10532,16910,159.9,4083,159.9,1,Tai cua hang,2,Tuesday,SP,Vat ly,30,5.080783053998338,8.314832179284556,2
10533,683,47.48,225,49.95,1,Tai cua hang,3,Saturday,PE,Vat ly,48,3.881151341761059,5.420534999272286,1
10534,1580,19.9,200,19.9,1,Tai cua hang,3,Saturday,SP,Vat ly,47,3.039749158970765,5.303304908059076,1
10535,11564,25.49,425,25.49,1,Truc tuyen,2,Sunday,SP,Truc tuyen,OL_20,3.2767673032839784,6.054439346269371,1
10536,18251,107.0,350,321.0,3,Tai cua hang,4,Thursday,SP,Vat ly,38,4.68213122712422,5.860786223465865,0
10537,18084,112.0,8875,112.0,1,Truc tuyen,2,Tuesday,RJ,Truc tuyen,OL_26,4.727387818712341,9.091106284052485,2
10538,6099,69.9,1000,69.9,1,Truc tuyen,3,Thursday,SP,Truc tuyen,OL_28,4.2612704335380815,6.90875477931522,3
10539,4202,169.9,2400,169.9,1,Truc tuyen,4,Wednesday,MG,Truc tuyen,OL_3,5.141078590121546,7.783640596221253,2
1054,11414,100.0,900,155.0,1,Tai cua hang,3,Sunday,SP,Vat ly,16,4.61512051684126,6.803505257608338,3
10540,13636,279.0,333,279.0,1,Tai cua hang,3,Saturday,SP,Vat ly,100,5.634789603169249,5.811140992976701,0
10541,13805,69.9,2600,139.8,2,Tai cua hang,1,Monday,SP,Vat ly,16,4.2612704335380815,7.8636512654486515,3
10542,7895,489.06,1450,499.0,1,Tai cua hang,1,Friday,SP,Vat ly,14,6.194527832587999,7.280008252884188,2
10543,12528,212.99,2700,212.99,1,Truc tuyen,1,Friday,MG,Truc tuyen,OL_3,5.365929284958057,7.901377353792616,2
10544,18061,1769.0,15600,1769.0,1,Truc tuyen,2,Sunday,RJ,Truc tuyen,OL_21,7.478734825567875,9.65509029374725,2
10545,2890,16.5,350,17.89,1,Truc tuyen,2,Friday,RJ,Truc tuyen,OL_21,2.8622008809294686,5.860786223465865,1
10546,6564,69.0,350,69.0,1,Tai cua hang,4,Sunday,SP,Vat ly,14,4.248495242049359,5.860786223465865,0
10547,10116,37.9,1029,37.9,1,Tai cua hang,2,Thursday,SP,Vat ly,46,3.6609942506244004,6.937314081223682,3
10548,13241,120.0,1250,120.0,1,Tai cua hang,1,Sunday,RJ,Vat ly,29,4.795790545596741,7.1316985104669115,3
10549,6948,104.49,275,101.49,1,Tai cua hang,4,Friday,GO,Vat ly,26,4.658616161693717,5.62040086571715,0
1055,7890,819.9,825,819.9,1,Tai cua hang,3,Sunday,SP,Vat ly,24,6.710401299354221,6.716594773520978,0
10550,18241,145.0,1025,145.0,1,Tai cua hang,4,Tuesday,SP,Vat ly,67,4.983606621708336,6.933423025730715,0
10551,5404,124.9,200,119.5,1,Tai cua hang,3,Saturday,SP,Vat ly,5,4.835487941050301,5.303304908059076,0
10552,15961,45.0,200,45.0,1,Tai cua hang,3,Friday,SP,Vat ly,14,3.828641396489095,5.303304908059076,1
10553,13805,69.9,2600,69.9,1,Tai cua hang,2,Sunday,SP,Vat ly,16,4.2612704335380815,7.8636512654486515,3
10554,7551,119.0,15700,119.0,1,Tai cua hang,1,Saturday,SP,Vat ly,21,4.787491742782046,9.661479683575521,2
10555,5560,29.5,350,29.5,1,Truc tuyen,1,Sunday,SC,Truc tuyen,OL_8,3.417726683613366,5.860786223465865,1
10556,5164,66.99,350,66.99,1,Truc tuyen,3,Saturday,SP,Truc tuyen,OL_28,4.219360635538369,5.860786223465865,3
10557,10738,24.99,350,24.99,1,Tai cua hang,2,Sunday,SP,Vat ly,5,3.2577118486533987,5.860786223465865,1
10558,7995,220.91,1225,220.89,1,Tai cua hang,4,Wednesday,MG,Vat ly,3,5.402271894267886,7.111512116496157,0
10559,16755,69.9,9575,69.9,1,Truc tuyen,4,Tuesday,SP,Truc tuyen,OL_27,4.2612704335380815,9.16701524723781,2
1056,7766,220.0,5250,220.0,1,Tai cua hang,2,Tuesday,RJ,Vat ly,29,5.3981627015177525,8.566173813637858,2
1,3969,145.95,2000,145.95,1,Tai cua hang,1,Monday,PE,Vat ly,48,4.990092392864926,7.601402334583733,2
10,4590,119.9,2500,119.9,1,Tai cua hang,4,Tuesday,RJ,Vat ly,51,4.794963757620747,7.824445930877619,2
100,1201,18.0,100,18.0,1,Tai cua hang,2,Monday,SP,Vat ly,36,2.9444389791664403,4.61512051684126,1
1000,879,24.99,300,24.99,1,Tai cua hang,4,Sunday,SP,Vat ly,80,3.2577118486533987,5.707110264748875,1
10000,8553,123.28,100,119.9,1,Tai cua hang,4,Saturday,SC,Vat ly,57,4.822537084524846,4.61512051684126,0
10001,11731,77.6,850,68.9,1,Truc tuyen,3,Saturday,SP,Truc tuyen,OL_28,4.364371699435161,6.7464121285733745,3
10001,7891,69.9,16050,69.9,1,Truc tuyen,3,Saturday,SP,Truc tuyen,OL_28,4.2612704335380815,9.683526431913219,2
10002,11048,99.0,450,99.0,1,Tai cua hang,2,Saturday,PE,Vat ly,48,4.605170185988092,6.111467339502679,0
10003,19523,7.96,150,15.92,2,Truc tuyen,3,Sunday,SP,Truc tuyen,OL_28,2.192770226986839,5.017279836814924,1
10004,10897,159.9,1200,159.9,1,Truc tuyen,1,Saturday,RS,Truc tuyen,OL_18,5.080783053998338,7.0909098220799835,0
10005,209,176.96,12275,179.99,1,Truc tuyen,2,Thursday,SP,Truc tuyen,OL_27,5.181558805937841,9.415401415739627,2
10006,2804,179.9,3270,179.9,1,Truc tuyen,2,Sunday,SP,Truc tuyen,OL_28,5.19794439240125,8.092851027538384,2
10007,10316,99.99,4825,99.99,1,Tai cua hang,3,Tuesday,RS,Vat ly,13,4.6150215020384655,8.481773246184977,2
10007,14594,99.99,5925,99.99,1,Tai cua hang,3,Tuesday,PR,Vat ly,28,4.6150215020384655,8.68710472813351,2
10008,5506,49.9,200,49.9,1,Tai cua hang,2,Sunday,SP,Vat ly,58,3.929862923556477,5.303304908059076,1
10009,2200,135.0,1600,135.0,1,Truc tuyen,2,Tuesday,SP,Truc tuyen,OL_1,4.912654885736052,7.3783837129967145,3
1001,3568,19.9,550,19.9,1,Tai cua hang,4,Saturday,GO,Vat ly,35,3.039749158970765,6.311734809152915,1
10010,10744,79.9,1100,79.9,1,Truc tuyen,2,Tuesday,SP,Truc tuyen,OL_28,4.393213824064446,7.00397413672268,3
10011,19416,49.0,550,49.0,1,Tai cua hang,2,Friday,SP,Vat ly,36,3.912023005428146,6.311734809152915,3
10011,2557,85.9,550,85.9,1,Tai cua hang,2,Friday,MG,Vat ly,92,4.464758032271346,6.311734809152915,3
10012,14221,349.99,200,349.99,1,Tai cua hang,1,Sunday,SP,Vat ly,2,5.8607577330315275,5.303304908059076,0
10013,10,79.99,750,54.99,1,Tai cua hang,4,Saturday,SP,Vat ly,47,4.3943256902608985,6.621405651764134,3
10014,20444,179.9,250,179.9,1,Tai cua hang,4,Wednesday,SP,Vat ly,91,5.19794439240125,5.5254529391317835,0
10015,1429,51.99,850,51.99,1,Tai cua hang,2,Saturday,SP,Vat ly,61,3.9701032165046706,6.7464121285733745,3
10016,17198,90.99,300,90.99,1,Tai cua hang,2,Sunday,RS,Vat ly,13,4.521679875489066,5.707110264748875,0
10017,1644,20.0,400,20.0,1,Tai cua hang,4,Sunday,SP,Vat ly,16,3.044522437723423,5.993961427306569,1
10018,14343,121.49,9200,129.99,1,Tai cua hang,1,Friday,SP,Vat ly,30,4.808029393999594,9.127067452782361,2
10019,688,129.0,400,119.0,1,Tai cua hang,3,Saturday,SP,Vat ly,62,4.867534450455582,5.993961427306569,0
1002,17835,39.99,750,39.99,1,Tai cua hang,2,Saturday,BA,Vat ly,33,3.7133281345162463,6.621405651764134,3
10020,7020,21.9,150,21.9,1,Tai cua hang,2,Saturday,SP,Vat ly,21,3.131136910560194,5.017279836814924,1
10021,1234,34.0,400,34.0,1,Truc tuyen,2,Monday,SC,Truc tuyen,OL_8,3.5553480614894135,5.993961427306569,1
10022,15046,56.99,400,56.99,1,Tai cua hang,2,Sunday,DF,Vat ly,53,4.060270581888349,5.993961427306569,1
10023,1292,99.9,1350,99.9,1,Truc tuyen,4,Thursday,RJ,Truc tuyen,OL_21,4.6141299273595635,7.208600337960199,3
10023,20143,99.9,1100,99.9,1,Truc tuyen,4,Thursday,RJ,Truc tuyen,OL_21,4.6141299273595635,7.00397413672268,3
10024,5386,69.0,1644,69.0,1,Tai cua hang,1,Saturday,SP,Vat ly,22,4.248495242049359,7.405495663199472,3
10025,11845,97.9,1250,103.9,1,Truc tuyen,2,Thursday,RJ,Truc tuyen,OL_21,4.594109238628667,7.1316985104669115,3
