user_id,recency,frequency,monetary,cluster,segment
964,1422,1,84.99,0,Ngủ đông
966,1482,1,26.99,0,Ngủ đông
967,1431,2,82.990005,3,Tiềm năng
968,2216,2,223.98001,1,Bình thường
969,1450,1,111.490005,0,Ngủ đông
971,1442,1,55.0,0,Ngủ đông
972,2049,1,44.0,1,Bình thường
974,1703,3,134.44,3,Tiềm năng
975,1521,1,143.56,0,Ngủ đông
976,1658,1,176.0,0,Ngủ đông
977,1431,1,115.0,0,Ngủ đông
978,1491,1,60.57,0,Ngủ đông
979,1442,1,59.99,0,Ngủ đông
980,1549,2,149.78,3,Tiềm năng
982,1936,1,119.99,1,Bình thường
983,1612,1,28.5,0,Ngủ đông
985,1455,1,59.99,0,Ngủ đông
987,1630,2,254.06,3,Tiềm năng
988,1444,4,430.32996,2,VIP
990,2303,1,29.5,1,Bình thường
991,1481,2,388.0,2,VIP
992,1728,1,23.99,0,Ngủ đông
997,1475,3,105.41,3,Tiềm năng
998,1619,1,50.0,0,Ngủ đông
999,1568,1,309.5,0,Ngủ đông
1001,1475,4,557.82007,2,VIP
1003,1437,1,68.92,0,Ngủ đông
1004,1425,1,72.0,0,Ngủ đông
1006,1692,3,188.65,3,Tiềm năng
1007,1730,1,74.0,0,Ngủ đông
1009,1791,2,374.44,2,VIP
1010,2073,4,178.29999,2,VIP
1011,1442,4,159.96,3,Tiềm năng
1012,1699,1,25.59,0,Ngủ đông
1013,1442,2,531.19,2,VIP
1014,1602,2,114.53,3,Tiềm năng
1015,1428,1,47.88,0,Ngủ đông
1016,1752,1,104.0,0,Ngủ đông
1019,1870,1,97.3,1,Bình thường
1022,1453,3,189.92,3,Tiềm năng
1024,1830,1,39.41,0,Ngủ đông
1025,1726,3,201.48001,3,Tiềm năng
1026,1751,2,182.26,3,Tiềm năng
1027,1773,1,52.99,0,Ngủ đông
1028,1948,1,99.5,1,Bình thường
1029,1477,2,37.98,3,Tiềm năng
1033,1592,1,33.99,0,Ngủ đông
1035,1420,1,133.53,0,Ngủ đông
1036,2010,1,319.34998,1,Bình thường
1038,1490,2,98.75,3,Tiềm năng
1041,1580,1,18.0,0,Ngủ đông
1042,1547,1,40.28,0,Ngủ đông
1044,2188,1,161.44,1,Bình thường
1045,1464,3,270.3,2,VIP
1046,1770,2,143.9,3,Tiềm năng
1047,1742,1,75.979996,0,Ngủ đông
1048,1623,1,209.0,0,Ngủ đông
1049,2132,2,59.25,1,Bình thường
1050,1602,1,39.88,0,Ngủ đông
1052,1812,1,147.19,0,Ngủ đông
1053,2097,1,117.95,1,Bình thường
1055,1422,1,33.0,0,Ngủ đông
1056,1567,1,39.5,0,Ngủ đông
1057,1703,2,78.99,3,Tiềm năng
1058,1513,1,52.13,0,Ngủ đông
1059,1544,1,148.47,0,Ngủ đông
1060,1564,4,481.02,2,VIP
1061,1586,1,55.0,0,Ngủ đông
1063,1946,1,11.99,1,Bình thường
1065,1856,1,112.49,1,Bình thường
1068,1710,1,399.0,0,Ngủ đông
1069,1418,3,172.98001,3,Tiềm năng
1070,1643,2,128.72,3,Tiềm năng
1073,2453,1,38.5,1,Bình thường
1074,1422,1,106.19,0,Ngủ đông
1075,2012,1,36.0,1,Bình thường
1077,2083,1,41.7,1,Bình thường
1078,1548,2,82.84,3,Tiềm năng
1079,1775,1,24.95,0,Ngủ đông
1080,2186,1,40.64,1,Bình thường
1081,1814,1,109.0,0,Ngủ đông
1082,1460,2,128.87,3,Tiềm năng
1084,2331,1,30.49,1,Bình thường
1085,1433,1,8.95,0,Ngủ đông
1086,1483,1,12.9,0,Ngủ đông
1087,1795,1,9.6,0,Ngủ đông
1088,1636,2,118.75,3,Tiềm năng
1089,1502,2,291.62,3,Tiềm năng
1091,1452,2,83.1,3,Tiềm năng
1092,1615,1,118.0,0,Ngủ đông
1093,1460,1,13.96,0,Ngủ đông
1094,1532,1,79.0,0,Ngủ đông
1095,1835,1,17.95,0,Ngủ đông
1096,1779,1,3.99,0,Ngủ đông
1097,1430,1,63.0,0,Ngủ đông
1098,1480,1,139.0,0,Ngủ đông
1099,1770,1,25.0,0,Ngủ đông
1100,1452,1,46.66,0,Ngủ đông
1101,1496,1,265.22,0,Ngủ đông
1102,1772,1,85.0,0,Ngủ đông
1103,1795,2,366.9,2,VIP
1104,1896,2,157.83,3,Tiềm năng
1105,1572,1,158.0,0,Ngủ đông
1106,1446,1,2.95,0,Ngủ đông
1107,1461,1,165.0,0,Ngủ đông
1108,1505,1,32.0,0,Ngủ đông
1110,1646,1,44.99,0,Ngủ đông
1111,1427,1,15.69,0,Ngủ đông
1112,1585,1,79.99,0,Ngủ đông
1113,1541,2,455.63,2,VIP
1114,1470,2,58.9,3,Tiềm năng
1115,2072,1,399.0,1,Bình thường
1116,2038,1,79.94,1,Bình thường
1117,1752,1,29.98,0,Ngủ đông
1119,1433,2,50.2,3,Tiềm năng
1120,1754,1,171.9,0,Ngủ đông
1121,1757,4,454.3,2,VIP
1122,1698,1,20.95,0,Ngủ đông
1123,1969,1,39.0,1,Bình thường
1124,1566,1,42.0,0,Ngủ đông
1126,1457,1,21.25,0,Ngủ đông
1128,1419,2,251.94,3,Tiềm năng
1131,1677,2,297.0,3,Tiềm năng
1132,1585,1,23.95,0,Ngủ đông
1133,1421,1,129.99,0,Ngủ đông
1134,1860,1,50.88,1,Bình thường
1135,1719,1,49.99,0,Ngủ đông
1138,1428,2,161.5,3,Tiềm năng
1139,2560,1,154.40999,1,Bình thường
1141,1424,2,107.74,3,Tiềm năng
1143,1478,1,84.5,0,Ngủ đông
1144,1426,1,10.5,0,Ngủ đông
1146,1491,2,344.58002,2,VIP
1147,1605,2,174.16,3,Tiềm năng
1148,2305,1,84.5,1,Bình thường
1149,2285,1,14.0,1,Bình thường
1155,1951,1,25.5,1,Bình thường
1156,2138,1,98.99,1,Bình thường
1160,1477,1,65.99,0,Ngủ đông
1161,1437,4,587.27,2,VIP
1162,1786,2,50.99,3,Tiềm năng
1163,2240,1,95.740005,1,Bình thường
1164,2113,1,89.99,1,Bình thường
1165,1434,2,112.94,3,Tiềm năng
1167,1646,1,664.98,2,VIP
1168,1646,1,33.0,0,Ngủ đông
1169,1504,1,107.79,0,Ngủ đông
1170,1772,1,22.0,0,Ngủ đông
1171,1487,2,247.94,3,Tiềm năng
1172,1450,1,15.1,0,Ngủ đông
1173,1700,2,87.99,3,Tiềm năng
1174,2120,1,29.0,1,Bình thường
1175,1434,1,25.0,0,Ngủ đông
1176,2272,1,261.94,1,Bình thường
1180,1424,1,150.0,0,Ngủ đông
1182,2031,1,79.99,1,Bình thường
1185,1541,1,22.95,0,Ngủ đông
1186,1739,1,29.39,0,Ngủ đông
1187,1864,2,315.98,3,Tiềm năng
1188,2005,2,141.14,1,Bình thường
1191,2035,1,431.99,1,Bình thường
1192,2131,1,25.0,1,Bình thường
1194,1503,2,700.0,2,VIP
1196,1720,1,171.0,0,Ngủ đông
1197,1625,1,65.0,0,Ngủ đông
1201,1979,1,79.5,1,Bình thường
1202,1671,1,79.95,0,Ngủ đông
1203,1430,1,15.95,0,Ngủ đông
1205,1435,1,41.63,0,Ngủ đông
1206,1465,2,191.44,3,Tiềm năng
1207,1971,1,95.0,1,Bình thường
1208,1884,1,145.98,1,Bình thường
1209,1434,3,149.63,3,Tiềm năng
1210,1462,2,84.62,3,Tiềm năng
1213,2323,1,9.0,1,Bình thường
1215,1457,1,10.69,0,Ngủ đông
1216,1774,1,68.99,0,Ngủ đông
1217,1577,1,83.92,0,Ngủ đông
1218,1505,1,40.0,0,Ngủ đông
1219,1633,1,65.0,0,Ngủ đông
1220,1618,1,69.0,0,Ngủ đông
1223,1886,1,30.0,1,Bình thường
1225,1712,1,19.0,0,Ngủ đông
1228,1487,1,272.94,0,Ngủ đông
1231,1480,1,34.0,0,Ngủ đông
1232,1570,1,44.489998,0,Ngủ đông
1233,1768,2,104.94,3,Tiềm năng
1234,1570,1,116.939995,0,Ngủ đông
1235,1606,1,179.98,0,Ngủ đông
1236,1428,1,313.77,0,Ngủ đông
1237,1540,1,52.0,0,Ngủ đông
1238,2014,1,93.71,1,Bình thường
1239,1957,1,8.95,1,Bình thường
1240,1659,1,184.0,0,Ngủ đông
1241,1897,1,13.96,1,Bình thường
1242,1819,2,38.98,3,Tiềm năng
1243,1634,1,75.990005,0,Ngủ đông
1244,2400,1,4.89,1,Bình thường
1246,1548,1,48.989998,0,Ngủ đông
1247,2062,1,28.82,1,Bình thường
1248,1460,4,289.61,2,VIP
1249,1425,1,34.0,0,Ngủ đông
1250,1921,1,97.3,1,Bình thường
1251,1677,1,99.0,0,Ngủ đông
1252,1881,2,377.99,2,VIP
1253,2029,1,25.0,1,Bình thường
1254,2568,1,25.0,1,Bình thường
1255,1480,1,77.99,0,Ngủ đông
1257,1826,1,368.0,1,Bình thường
1258,1767,1,15.67,0,Ngủ đông
1260,1476,1,55.0,0,Ngủ đông
1261,1841,1,155.93,1,Bình thường
1262,1847,1,139.99,1,Bình thường
1263,1420,1,131.0,0,Ngủ đông
1265,1792,3,379.43002,2,VIP
1267,1517,1,37.98,0,Ngủ đông
1268,1515,2,138.23,3,Tiềm năng
1269,1789,4,668.91003,2,VIP
1270,2001,3,265.52002,2,VIP
1272,1423,2,84.95,3,Tiềm năng
1273,1443,3,253.98,3,Tiềm năng
1274,2331,1,40.0,1,Bình thường
1275,1835,1,58.0,1,Bình thường
1276,1925,1,25.0,1,Bình thường
1280,1462,3,188.94,3,Tiềm năng
1281,1490,1,41.89,0,Ngủ đông
1282,2107,1,107.86,1,Bình thường
1283,1929,2,54.25,1,Bình thường
1284,1997,1,26.61,1,Bình thường
1285,1691,2,182.64,3,Tiềm năng
1286,1433,3,420.25998,2,VIP
1287,1802,2,218.45999,3,Tiềm năng
1291,1571,1,212.66,0,Ngủ đông
1292,1820,1,18.0,0,Ngủ đông
1293,1421,2,135.96,3,Tiềm năng
1294,1995,1,65.0,1,Bình thường
1295,1879,1,33.95,1,Bình thường
1296,1664,1,29.99,0,Ngủ đông
1297,1570,1,116.01,0,Ngủ đông
1299,2576,2,193.45,1,Bình thường
1300,1433,2,162.49,3,Tiềm năng
1302,1472,1,15.54,0,Ngủ đông
1303,1966,1,139.0,1,Bình thường
1304,2160,1,49.99,1,Bình thường
1305,2285,1,68.0,1,Bình thường
1307,1525,2,43.65,3,Tiềm năng
1308,1708,1,24.95,0,Ngủ đông
1309,1446,4,228.19,2,VIP
1312,2018,2,291.5,1,Bình thường
1316,1531,1,66.990005,0,Ngủ đông
1317,1632,2,208.76001,3,Tiềm năng
1318,1444,1,55.5,0,Ngủ đông
1319,1450,1,58.95,0,Ngủ đông
1323,1728,1,38.45,0,Ngủ đông
1324,1455,2,150.58,3,Tiềm năng
1327,1442,1,47.25,0,Ngủ đông
1328,2180,1,48.0,1,Bình thường
1329,1507,1,77.95,0,Ngủ đông
1330,1578,1,101.94,0,Ngủ đông
1331,1595,1,69.22,0,Ngủ đông
1332,2160,1,223.0,1,Bình thường
1333,1602,2,67.990005,3,Tiềm năng
1336,1579,1,44.0,0,Ngủ đông
1338,2468,1,80.0,1,Bình thường
1339,1512,1,8.0,0,Ngủ đông
1340,1603,2,30.99,3,Tiềm năng
1341,2044,1,24.99,1,Bình thường
1343,1855,1,43.59,1,Bình thường
1344,1797,1,58.97,0,Ngủ đông
1345,1426,4,243.03,2,VIP
1346,1534,1,404.96,0,Ngủ đông
1347,1432,4,280.80002,2,VIP
1348,1726,2,175.31,3,Tiềm năng
1349,1902,1,6.5,1,Bình thường
1350,1448,1,27.0,0,Ngủ đông
1351,1965,3,661.99,2,VIP
1353,1844,1,50.99,1,Bình thường
1354,1452,1,79.3,0,Ngủ đông
1355,1630,1,163.48999,0,Ngủ đông
1356,1609,1,19.99,0,Ngủ đông
1357,1659,2,101.0,3,Tiềm năng
1360,1797,1,19.99,0,Ngủ đông
1361,2188,1,37.72,1,Bình thường
1363,1479,3,178.43999,3,Tiềm năng
1365,1746,3,182.48001,3,Tiềm năng
1366,1450,1,39.99,0,Ngủ đông
1367,1692,1,59.5,0,Ngủ đông
1369,1427,1,42.0,0,Ngủ đông
1370,1596,1,26.97,0,Ngủ đông
1371,1646,1,87.990005,0,Ngủ đông
1373,1494,4,326.58002,2,VIP
1374,1460,1,30.0,0,Ngủ đông
1375,1844,1,129.0,1,Bình thường
1376,1799,1,40.0,0,Ngủ đông
1377,1899,1,161.25,1,Bình thường
1378,2225,1,82.21,1,Bình thường
1379,1462,1,32.95,0,Ngủ đông
1380,1502,1,7.68,0,Ngủ đông
1381,1797,1,46.989998,0,Ngủ đông
1382,1597,1,58.82,0,Ngủ đông
1383,1421,1,60.33,0,Ngủ đông
1385,1822,1,25.74,0,Ngủ đông
1386,1492,2,119.98001,3,Tiềm năng
1388,1501,1,115.0,0,Ngủ đông
1389,1739,4,730.49,2,VIP
1390,1619,1,64.99,0,Ngủ đông
1391,1615,1,55.0,0,Ngủ đông
1392,1461,2,99.409996,3,Tiềm năng
1393,1441,1,52.95,0,Ngủ đông
1394,1508,1,29.99,0,Ngủ đông
1395,1810,1,29.99,0,Ngủ đông
1398,1420,1,103.0,0,Ngủ đông
1399,2270,1,79.99,1,Bình thường
1401,2034,2,94.98,1,Bình thường
1403,1533,4,368.62,2,VIP
1406,1463,2,53.12,3,Tiềm năng
1408,1807,1,50.0,0,Ngủ đông
1409,1897,1,24.99,1,Bình thường
1411,1689,1,14.4,0,Ngủ đông
1413,1437,2,195.59,3,Tiềm năng
1414,1501,1,49.99,0,Ngủ đông
1415,1496,2,141.76999,3,Tiềm năng
1416,1522,4,415.99,2,VIP
1421,1728,2,300.0,3,Tiềm năng
1422,1949,2,185.5,1,Bình thường
1426,2051,1,35.0,1,Bình thường
1427,1825,1,87.0,0,Ngủ đông
1428,1690,4,276.2,2,VIP
1429,1520,1,23.16,0,Ngủ đông
1430,1423,1,72.0,0,Ngủ đông
1431,1518,1,59.99,0,Ngủ đông
1432,1426,2,65.95,3,Tiềm năng
1433,1545,1,40.37,0,Ngủ đông
1434,1467,1,65.990005,0,Ngủ đông
1435,1624,1,41.989998,0,Ngủ đông
1436,1579,3,370.89996,2,VIP
1438,2274,1,60.0,1,Bình thường
1439,1749,1,49.5,0,Ngủ đông
1442,1432,1,118.33,0,Ngủ đông
1443,1515,3,488.43,2,VIP
1444,2638,1,25.0,1,Bình thường
1445,2139,1,14.99,1,Bình thường
1446,1596,2,178.58,3,Tiềm năng
1447,1681,2,61.300003,3,Tiềm năng
1448,1486,1,292.47998,0,Ngủ đông
1449,1912,1,40.05,1,Bình thường
1450,2534,1,14.12,1,Bình thường
1451,1647,1,37.99,0,Ngủ đông
1452,2385,1,32.9,1,Bình thường
1453,1435,2,36.989998,3,Tiềm năng
1454,1709,1,39.99,0,Ngủ đông
1455,1602,1,12.0,0,Ngủ đông
1456,1491,1,23.5,0,Ngủ đông
1458,1605,2,54.49,3,Tiềm năng
1459,1636,1,22.0,0,Ngủ đông
1460,1613,2,278.99,3,Tiềm năng
1461,1462,3,104.79,3,Tiềm năng
1462,2093,1,39.5,1,Bình thường
1463,1778,2,164.9,3,Tiềm năng
1464,1474,1,77.0,0,Ngủ đông
1465,1706,2,133.4,3,Tiềm năng
1467,1425,2,83.93,3,Tiềm năng
1468,1567,1,40.0,0,Ngủ đông
1470,2009,1,44.0,1,Bình thường
1471,1441,1,99.0,0,Ngủ đông
1472,1532,2,66.990005,3,Tiềm năng
1473,1638,2,19.93,3,Tiềm năng
1474,2038,2,74.95,1,Bình thường
1475,1425,1,54.0,0,Ngủ đông
1476,2011,1,50.0,1,Bình thường
1477,1454,1,99.99,0,Ngủ đông
1478,1731,1,78.9,0,Ngủ đông
1482,1501,2,37.940002,3,Tiềm năng
1483,1857,1,72.979996,1,Bình thường
1485,2331,1,10.7,1,Bình thường
1486,1729,1,83.36,0,Ngủ đông
1487,1748,1,49.95,0,Ngủ đông
1488,1558,1,67.979996,0,Ngủ đông
1489,1842,2,80.25,3,Tiềm năng
1492,1430,2,77.04,3,Tiềm năng
1493,1766,2,61.440002,3,Tiềm năng
1494,1534,4,386.47998,2,VIP
1496,2053,1,85.95,1,Bình thường
1499,1458,2,213.76,3,Tiềm năng
1500,1758,1,25.0,0,Ngủ đông
1501,1558,2,313.6,3,Tiềm năng
1502,1422,2,222.04,3,Tiềm năng
1504,2330,1,54.5,1,Bình thường
1506,2009,1,158.0,1,Bình thường
1508,1644,1,58.54,0,Ngủ đông
1509,1738,1,28.5,0,Ngủ đông
1510,1430,1,17.37,0,Ngủ đông
1512,1646,1,13.81,0,Ngủ đông
1514,2493,1,36.0,1,Bình thường
1515,1435,1,75.95,0,Ngủ đông
1516,1739,1,46.0,0,Ngủ đông
1517,1664,1,48.0,0,Ngủ đông
1518,1516,1,108.979996,0,Ngủ đông
1521,1562,1,24.97,0,Ngủ đông
1522,1426,3,540.5,2,VIP
1525,1632,1,208.99,0,Ngủ đông
1526,1811,1,34.9,0,Ngủ đông
1527,1459,1,50.0,0,Ngủ đông
1530,1584,2,118.7,3,Tiềm năng
1531,2113,1,89.95,1,Bình thường
1532,1702,1,55.0,0,Ngủ đông
1534,2284,2,91.0,1,Bình thường
1536,1975,1,110.56,1,Bình thường
1537,1455,1,14.5,0,Ngủ đông
1539,1443,3,374.97998,2,VIP
1540,1932,1,129.99,1,Bình thường
1541,1879,1,35.0,1,Bình thường
1542,1846,1,50.0,1,Bình thường
1544,1487,4,209.4,2,VIP
1546,1461,1,65.0,0,Ngủ đông
1549,1785,1,65.99,0,Ngủ đông
1550,1899,1,84.95,1,Bình thường
1551,1561,2,91.84,3,Tiềm năng
1552,1529,1,29.98,0,Ngủ đông
1553,1422,1,171.49,0,Ngủ đông
1554,1472,1,29.99,0,Ngủ đông
1555,1448,2,247.08,3,Tiềm năng
1558,1445,1,33.88,0,Ngủ đông
1560,1472,1,64.95,0,Ngủ đông
1561,2244,1,85.99,1,Bình thường
1564,1626,2,90.37,3,Tiềm năng
1565,1929,1,179.98,1,Bình thường
1566,1479,2,67.119995,3,Tiềm năng
1567,1866,3,137.4,3,Tiềm năng
1569,1525,4,352.43,2,VIP
1570,1813,1,16.67,0,Ngủ đông
1571,1604,1,15.75,0,Ngủ đông
1572,1611,1,51.94,0,Ngủ đông
1573,1563,1,69.5,0,Ngủ đông
1574,1435,3,456.24,2,VIP
1575,1426,2,49.280003,3,Tiềm năng
1576,1594,2,208.94,3,Tiềm năng
1577,1776,1,97.99,0,Ngủ đông
1578,1565,1,67.95,0,Ngủ đông
1579,1436,2,152.57,3,Tiềm năng
1580,1570,1,83.58,0,Ngủ đông
1581,1932,2,330.85,2,VIP
1582,1723,1,25.0,0,Ngủ đông
1583,1930,1,69.5,1,Bình thường
1585,1911,1,94.0,1,Bình thường
1586,1559,1,126.34,0,Ngủ đông
1588,1464,1,23.95,0,Ngủ đông
1590,1608,1,251.78,0,Ngủ đông
1591,1574,1,29.95,0,Ngủ đông
1592,1488,1,23.0,0,Ngủ đông
1593,1845,1,44.5,1,Bình thường
1595,1428,1,39.95,0,Ngủ đông
1597,1880,1,25.0,1,Bình thường
1598,1616,1,62.940002,0,Ngủ đông
1601,1776,1,49.99,0,Ngủ đông
1602,2500,1,11.9,1,Bình thường
1603,1943,1,21.0,1,Bình thường
1604,2013,1,68.0,1,Bình thường
1605,1610,2,463.38998,2,VIP
1606,1621,2,57.940002,3,Tiềm năng
1608,1589,1,45.989998,0,Ngủ đông
1609,1483,2,73.0,3,Tiềm năng
1611,1531,1,38.0,0,Ngủ đông
1612,1692,2,95.68,3,Tiềm năng
1613,1465,2,326.07,3,Tiềm năng
1614,1495,1,10.0,0,Ngủ đông
1615,1989,1,134.98,1,Bình thường
1616,1905,1,34.39,1,Bình thường
1617,1852,1,27.95,1,Bình thường
1618,1870,1,77.5,1,Bình thường
1619,1463,1,90.3,0,Ngủ đông
1621,1621,2,239.88,3,Tiềm năng
1622,1435,1,21.99,0,Ngủ đông
1624,1445,1,25.0,0,Ngủ đông
1626,1914,1,36.34,1,Bình thường
1627,2291,1,27.64,1,Bình thường
1629,2430,1,49.94,1,Bình thường
1631,1429,1,49.99,0,Ngủ đông
1632,1461,1,258.0,0,Ngủ đông
1633,1827,1,144.74,1,Bình thường
1634,1952,2,292.47,3,Tiềm năng
1635,2112,1,111.850006,1,Bình thường
1636,1455,2,80.96,3,Tiềm năng
1638,1701,1,68.99,0,Ngủ đông
1639,1800,2,74.35,3,Tiềm năng
1640,1548,2,407.0,2,VIP
1641,1643,1,42.9,0,Ngủ đông
1643,1639,2,557.98,2,VIP
1644,1515,3,230.65001,3,Tiềm năng
1646,1435,4,225.82,2,VIP
1647,1885,1,89.99,1,Bình thường
1648,1601,1,199.0,0,Ngủ đông
1649,1424,1,236.84,0,Ngủ đông
1651,1579,2,111.98,3,Tiềm năng
1652,1485,1,64.95,0,Ngủ đông
1654,1887,1,199.99,1,Bình thường
1655,1511,1,9.99,0,Ngủ đông
1656,1912,1,83.83,1,Bình thường
1658,1571,1,428.0,2,VIP
1659,1656,2,102.37,3,Tiềm năng
1660,1446,1,296.45,0,Ngủ đông
1661,1422,2,311.1,3,Tiềm năng
1663,1827,2,231.35,3,Tiềm năng
1664,1426,3,238.85,3,Tiềm năng
1665,1765,1,105.92,0,Ngủ đông
1666,1970,1,36.99,1,Bình thường
1667,2230,1,186.33,1,Bình thường
1668,1492,1,209.0,0,Ngủ đông
1670,1559,1,41.0,0,Ngủ đông
1673,1537,1,28.99,0,Ngủ đông
1674,1726,1,239.21,0,Ngủ đông
1678,1509,1,100.0,0,Ngủ đông
1680,1431,2,75.88,3,Tiềm năng
1681,1445,1,44.0,0,Ngủ đông
1682,1424,1,85.8,0,Ngủ đông
1684,1473,1,24.9,0,Ngủ đông
1686,2166,1,55.0,1,Bình thường
1687,1499,1,22.17,0,Ngủ đông
1688,1579,4,665.42,2,VIP
1689,1431,1,74.0,0,Ngủ đông
1690,1438,1,64.0,0,Ngủ đông
1692,1702,2,44.989998,3,Tiềm năng
1693,1802,1,758.0,2,VIP
1694,1724,2,61.99,3,Tiềm năng
1695,1497,1,38.0,0,Ngủ đông
1696,2028,1,229.99,1,Bình thường
1697,1941,1,26.26,1,Bình thường
1698,1934,1,89.979996,1,Bình thường
1699,1424,2,103.850006,3,Tiềm năng
1703,2101,1,153.12,1,Bình thường
1705,2404,1,133.49,1,Bình thường
1706,1502,2,104.4,3,Tiềm năng
1708,1461,1,129.95,0,Ngủ đông
1709,1469,2,89.46,3,Tiềm năng
1710,1442,1,19.99,0,Ngủ đông
1711,1693,1,29.99,0,Ngủ đông
1712,1425,1,79.5,0,Ngủ đông
1714,1460,2,113.979996,3,Tiềm năng
1715,2086,1,129.0,1,Bình thường
1716,1760,2,208.5,3,Tiềm năng
1717,1441,1,109.99,0,Ngủ đông
1719,1705,1,63.75,0,Ngủ đông
1720,1965,1,79.0,1,Bình thường
1722,1488,2,439.46997,2,VIP
1723,1587,3,317.61,2,VIP
1724,1432,3,222.3,3,Tiềm năng
1725,1573,3,104.17,3,Tiềm năng
1727,1433,3,225.7,3,Tiềm năng
1730,2643,1,44.99,1,Bình thường
1731,1797,1,9.61,0,Ngủ đông
1733,1939,1,59.99,1,Bình thường
1734,1483,2,62.9,3,Tiềm năng
1736,2027,1,398.0,1,Bình thường
1737,1968,1,90.28,1,Bình thường
1738,2495,1,73.97,1,Bình thường
1739,1600,1,57.0,0,Ngủ đông
1741,1760,1,144.98999,0,Ngủ đông
1742,1709,1,53.0,0,Ngủ đông
1743,1486,2,546.92,2,VIP
1744,1996,1,25.5,1,Bình thường
1746,1458,2,323.0,3,Tiềm năng
1747,2365,1,83.95,1,Bình thường
1748,1547,1,52.989998,0,Ngủ đông
1749,2020,1,60.37,1,Bình thường
1750,1458,3,163.45,3,Tiềm năng
1751,1827,2,243.04999,3,Tiềm năng
1752,1454,1,126.55,0,Ngủ đông
1753,1554,1,430.0,2,VIP
1754,1422,1,71.76,0,Ngủ đông
1755,2208,1,77.979996,1,Bình thường
1757,1587,2,262.37,3,Tiềm năng
1758,1456,1,104.5,0,Ngủ đông
1759,1901,1,143.0,1,Bình thường
1760,1592,1,13.49,0,Ngủ đông
1762,1886,1,19.99,1,Bình thường
1763,1501,2,135.61,3,Tiềm năng
1764,1496,1,171.45,0,Ngủ đông
1765,1771,1,30.0,0,Ngủ đông
1768,1495,4,290.45,2,VIP
1769,1486,2,296.75,3,Tiềm năng
1770,2225,2,93.99,1,Bình thường
1771,1507,1,237.98999,0,Ngủ đông
1772,2074,1,97.64,1,Bình thường
1773,1490,1,67.4,0,Ngủ đông
1774,1581,1,89.99,0,Ngủ đông
1775,1806,1,25.0,0,Ngủ đông
1776,1882,2,277.94,3,Tiềm năng
1777,1969,1,21.0,1,Bình thường
1778,1431,1,50.0,0,Ngủ đông
1779,1654,1,9.01,0,Ngủ đông
1785,1493,2,165.93,3,Tiềm năng
1786,2029,1,80.0,1,Bình thường
1787,1426,2,59.980003,3,Tiềm năng
1789,1508,1,379.0,0,Ngủ đông
1790,2291,1,24.99,1,Bình thường
1791,1619,1,109.0,0,Ngủ đông
1792,1430,4,128.89,3,Tiềm năng
1793,1598,1,61.38,0,Ngủ đông
1795,1421,1,97.729996,0,Ngủ đông
1796,1648,1,20.0,0,Ngủ đông
1797,1441,1,9.95,0,Ngủ đông
1798,1676,1,19.99,0,Ngủ đông
1799,1578,1,50.0,0,Ngủ đông
1800,1432,1,58.99,0,Ngủ đông
1801,1627,1,114.95,0,Ngủ đông
1802,1470,3,219.67,3,Tiềm năng
1803,1470,3,168.76001,3,Tiềm năng
1804,1670,2,100.48,3,Tiềm năng
1805,1482,3,139.98001,3,Tiềm năng
1806,1424,2,269.44998,3,Tiềm năng
1807,1428,1,39.99,0,Ngủ đông
1808,1869,1,26.99,1,Bình thường
1810,1476,1,39.99,0,Ngủ đông
1813,1700,4,316.28,2,VIP
1814,1635,1,21.99,0,Ngủ đông
1815,1854,2,101.2,3,Tiềm năng
1816,1430,4,122.34001,3,Tiềm năng
1818,1428,4,261.50998,2,VIP
1819,1431,1,75.0,0,Ngủ đông
1822,1859,2,122.95,3,Tiềm năng
1823,1750,4,128.45999,3,Tiềm năng
1825,1511,1,82.9,0,Ngủ đông
1826,1455,1,209.57,0,Ngủ đông
1831,1445,3,110.490005,3,Tiềm năng
1833,1553,2,179.49,3,Tiềm năng
1836,1507,1,119.5,0,Ngủ đông
1838,1843,1,59.99,1,Bình thường
1839,1458,1,24.7,0,Ngủ đông
1840,1439,1,60.510002,0,Ngủ đông
1841,2493,1,151.6,1,Bình thường
1842,1442,1,326.0,0,Ngủ đông
1843,1478,2,35.82,3,Tiềm năng
1844,1697,1,94.83,0,Ngủ đông
1845,1847,1,251.33,1,Bình thường
1846,1440,1,54.989998,0,Ngủ đông
1847,1424,4,306.43,2,VIP
1848,1493,3,407.40002,2,VIP
1849,1967,1,19.99,1,Bình thường
1850,1463,1,16.0,0,Ngủ đông
1852,2102,1,24.99,1,Bình thường
1853,1666,1,24.99,0,Ngủ đông
1854,2145,1,151.4,1,Bình thường
1855,1577,1,52.0,0,Ngủ đông
1856,1619,3,120.07,3,Tiềm năng
1858,1433,4,260.94,2,VIP
1859,1424,1,25.0,0,Ngủ đông
1862,1764,2,108.0,3,Tiềm năng
1863,2171,1,433.88,1,Bình thường
1864,1431,1,29.99,0,Ngủ đông
1866,1697,1,169.5,0,Ngủ đông
1868,1423,1,15.0,0,Ngủ đông
1869,1971,1,98.08,1,Bình thường
1870,1762,1,40.99,0,Ngủ đông
1871,1431,1,18.0,0,Ngủ đông
1873,1423,1,54.99,0,Ngủ đông
1874,1772,1,8.98,0,Ngủ đông
1876,1546,1,10.0,0,Ngủ đông
