user_id,cluster,segment,is_vip
1486,3,Vang Lai,0
1487,3,Vang Lai,0
1488,3,Vang Lai,0
1489,0,Ngu Dong,0
1492,3,Vang Lai,0
1493,3,Vang Lai,0
1494,1,VIP,1
1496,0,Ngu Dong,0
1499,1,VIP,1
1500,3,Vang Lai,0
1501,1,VIP,1
1502,1,VIP,1
1504,0,Ngu Dong,0
1506,0,Ngu Dong,0
1508,3,Vang Lai,0
1509,3,Vang Lai,0
1510,3,Vang Lai,0
1512,3,Vang Lai,0
1514,0,Ngu Dong,0
1515,3,Vang Lai,0
1516,3,Vang Lai,0
1517,3,Vang Lai,0
1518,3,Vang Lai,0
1521,3,Vang Lai,0
1522,1,VIP,1
1525,2,Tiem Nang,0
1526,3,Vang Lai,0
1527,3,Vang Lai,0
1530,3,Vang Lai,0
1531,0,Ngu Dong,0
1532,3,Vang Lai,0
1534,0,Ngu Dong,0
1536,0,Ngu Dong,0
1537,3,Vang Lai,0
1539,1,VIP,1
1540,0,Ngu Dong,0
1541,0,Ngu Dong,0
1542,0,Ngu Dong,0
1544,1,VIP,1
1546,3,Vang Lai,0
1549,3,Vang Lai,0
1550,0,Ngu Dong,0
1551,3,Vang Lai,0
1552,3,Vang Lai,0
1553,3,Vang Lai,0
1554,3,Vang Lai,0
1555,1,VIP,1
1558,3,Vang Lai,0
1560,3,Vang Lai,0
1561,0,Ngu Dong,0
1564,3,Vang Lai,0
1565,0,Ngu Dong,0
1566,3,Vang Lai,0
1567,1,VIP,1
1569,1,VIP,1
1570,3,Vang Lai,0
1571,3,Vang Lai,0
1572,3,Vang Lai,0
1573,3,Vang Lai,0
1574,1,VIP,1
1575,3,Vang Lai,0
1576,1,VIP,1
1577,3,Vang Lai,0
1578,3,Vang Lai,0
1579,3,Vang Lai,0
1580,3,Vang Lai,0
1581,1,VIP,1
1582,3,Vang Lai,0
1583,0,Ngu Dong,0
1585,0,Ngu Dong,0
1586,3,Vang Lai,0
1588,3,Vang Lai,0
1590,2,Tiem Nang,0
1591,3,Vang Lai,0
1592,3,Vang Lai,0
1593,0,Ngu Dong,0
1595,3,Vang Lai,0
1597,0,Ngu Dong,0
1598,3,Vang Lai,0
1601,3,Vang Lai,0
1602,0,Ngu Dong,0
1603,0,Ngu Dong,0
1604,0,Ngu Dong,0
1605,2,Tiem Nang,0
1606,3,Vang Lai,0
1608,3,Vang Lai,0
1609,3,Vang Lai,0
1611,3,Vang Lai,0
1612,3,Vang Lai,0
1613,1,VIP,1
1614,3,Vang Lai,0
1615,0,Ngu Dong,0
1616,0,Ngu Dong,0
1617,0,Ngu Dong,0
1618,0,Ngu Dong,0
1619,3,Vang Lai,0
1621,1,VIP,1
1622,3,Vang Lai,0
1624,3,Vang Lai,0
1626,0,Ngu Dong,0
1627,0,Ngu Dong,0
1629,0,Ngu Dong,0
1631,3,Vang Lai,0
1632,2,Tiem Nang,0
1633,0,Ngu Dong,0
1634,1,VIP,1
1635,0,Ngu Dong,0
1636,3,Vang Lai,0
1638,3,Vang Lai,0
1639,3,Vang Lai,0
1640,2,Tiem Nang,0
1641,3,Vang Lai,0
1643,2,Tiem Nang,0
1644,1,VIP,1
1646,1,VIP,1
1647,0,Ngu Dong,0
1648,2,Tiem Nang,0
1649,2,Tiem Nang,0
1651,3,Vang Lai,0
1652,3,Vang Lai,0
1654,2,Tiem Nang,0
1655,3,Vang Lai,0
1656,0,Ngu Dong,0
1658,2,Tiem Nang,0
1659,3,Vang Lai,0
1660,2,Tiem Nang,0
1661,1,VIP,1
1663,1,VIP,1
1664,1,VIP,1
1665,3,Vang Lai,0
1666,0,Ngu Dong,0
1667,0,Ngu Dong,0
1668,2,Tiem Nang,0
1670,3,Vang Lai,0
1673,3,Vang Lai,0
1674,2,Tiem Nang,0
1678,3,Vang Lai,0
1680,3,Vang Lai,0
1681,3,Vang Lai,0
1682,3,Vang Lai,0
1684,3,Vang Lai,0
1686,0,Ngu Dong,0
1687,3,Vang Lai,0
1688,1,VIP,1
1689,3,Vang Lai,0
1690,3,Vang Lai,0
1692,3,Vang Lai,0
1693,2,Tiem Nang,0
1694,3,Vang Lai,0
1695,3,Vang Lai,0
1696,2,Tiem Nang,0
1697,0,Ngu Dong,0
1698,0,Ngu Dong,0
1699,3,Vang Lai,0
1703,0,Ngu Dong,0
1705,0,Ngu Dong,0
1706,3,Vang Lai,0
1708,3,Vang Lai,0
1709,3,Vang Lai,0
1710,3,Vang Lai,0
1711,3,Vang Lai,0
1712,3,Vang Lai,0
1714,3,Vang Lai,0
1715,0,Ngu Dong,0
1716,1,VIP,1
1717,3,Vang Lai,0
1719,3,Vang Lai,0
1720,0,Ngu Dong,0
1722,2,Tiem Nang,0
1723,1,VIP,1
1724,1,VIP,1
1725,1,VIP,1
1727,1,VIP,1
1730,0,Ngu Dong,0
1731,3,Vang Lai,0
1733,0,Ngu Dong,0
1734,3,Vang Lai,0
1736,2,Tiem Nang,0
1737,0,Ngu Dong,0
1738,0,Ngu Dong,0
1739,3,Vang Lai,0
1741,3,Vang Lai,0
1742,3,Vang Lai,0
1743,2,Tiem Nang,0
1744,0,Ngu Dong,0
1746,1,VIP,1
1747,0,Ngu Dong,0
1748,3,Vang Lai,0
1749,0,Ngu Dong,0
1750,1,VIP,1
1751,1,VIP,1
1752,3,Vang Lai,0
1753,2,Tiem Nang,0
1754,3,Vang Lai,0
1755,0,Ngu Dong,0
1757,1,VIP,1
1758,3,Vang Lai,0
1759,0,Ngu Dong,0
1760,3,Vang Lai,0
1762,0,Ngu Dong,0
1763,3,Vang Lai,0
1764,3,Vang Lai,0
1765,3,Vang Lai,0
1768,1,VIP,1
1769,1,VIP,1
1770,0,Ngu Dong,0
1771,2,Tiem Nang,0
1772,0,Ngu Dong,0
1773,3,Vang Lai,0
1774,3,Vang Lai,0
1775,3,Vang Lai,0
1776,1,VIP,1
1777,0,Ngu Dong,0
1778,3,Vang Lai,0
1779,3,Vang Lai,0
1785,3,Vang Lai,0
1786,0,Ngu Dong,0
1787,3,Vang Lai,0
1789,2,Tiem Nang,0
1790,0,Ngu Dong,0
1791,3,Vang Lai,0
1792,1,VIP,1
1793,3,Vang Lai,0
1795,3,Vang Lai,0
1796,3,Vang Lai,0
1797,3,Vang Lai,0
1798,3,Vang Lai,0
1799,3,Vang Lai,0
1800,3,Vang Lai,0
1801,3,Vang Lai,0
1802,1,VIP,1
1803,1,VIP,1
1804,3,Vang Lai,0
1805,1,VIP,1
1806,1,VIP,1
1807,3,Vang Lai,0
1808,0,Ngu Dong,0
1810,3,Vang Lai,0
1813,1,VIP,1
1814,3,Vang Lai,0
1815,0,Ngu Dong,0
1816,1,VIP,1
1818,1,VIP,1
1819,3,Vang Lai,0
1822,0,Ngu Dong,0
1823,1,VIP,1
1825,3,Vang Lai,0
1826,2,Tiem Nang,0
1831,1,VIP,1
1833,1,VIP,1
1836,3,Vang Lai,0
1838,0,Ngu Dong,0
1839,3,Vang Lai,0
1840,3,Vang Lai,0
1841,0,Ngu Dong,0
1842,2,Tiem Nang,0
1843,3,Vang Lai,0
1844,3,Vang Lai,0
1845,2,Tiem Nang,0
1846,3,Vang Lai,0
1847,1,VIP,1
1848,1,VIP,1
1849,0,Ngu Dong,0
1850,3,Vang Lai,0
1852,0,Ngu Dong,0
1853,3,Vang Lai,0
1854,0,Ngu Dong,0
1855,3,Vang Lai,0
1856,1,VIP,1
1858,1,VIP,1
1859,3,Vang Lai,0
1862,3,Vang Lai,0
1863,2,Tiem Nang,0
1864,3,Vang Lai,0
1866,3,Vang Lai,0
1868,3,Vang Lai,0
1869,0,Ngu Dong,0
1870,3,Vang Lai,0
1871,3,Vang Lai,0
1873,3,Vang Lai,0
1874,3,Vang Lai,0
1876,3,Vang Lai,0
1879,3,Vang Lai,0
1881,0,Ngu Dong,0
1882,1,VIP,1
1883,3,Vang Lai,0
1884,0,Ngu Dong,0
1885,0,Ngu Dong,0
1889,1,VIP,1
1891,3,Vang Lai,0
1892,2,Tiem Nang,0
1893,1,VIP,1
1894,3,Vang Lai,0
1895,2,Tiem Nang,0
1896,0,Ngu Dong,0
1897,2,Tiem Nang,0
1898,3,Vang Lai,0
1899,2,Tiem Nang,0
1900,1,VIP,1
1901,1,VIP,1
1903,3,Vang Lai,0
1906,1,VIP,1
1907,0,Ngu Dong,0
1908,3,Vang Lai,0
1911,0,Ngu Dong,0
1912,3,Vang Lai,0
1913,1,VIP,1
1914,0,Ngu Dong,0
1915,1,VIP,1
1916,3,Vang Lai,0
1918,0,Ngu Dong,0
1919,3,Vang Lai,0
1921,3,Vang Lai,0
1924,1,VIP,1
1926,2,Tiem Nang,0
1927,0,Ngu Dong,0
1928,3,Vang Lai,0
1929,3,Vang Lai,0
1931,3,Vang Lai,0
1932,3,Vang Lai,0
1933,2,Tiem Nang,0
1934,1,VIP,1
1936,1,VIP,1
1937,3,Vang Lai,0
1938,2,Tiem Nang,0
1939,3,Vang Lai,0
1941,1,VIP,1
1942,3,Vang Lai,0
1943,3,Vang Lai,0
1944,1,VIP,1
1946,3,Vang Lai,0
1947,3,Vang Lai,0
1948,0,Ngu Dong,0
1949,3,Vang Lai,0
1950,3,Vang Lai,0
1953,3,Vang Lai,0
1954,1,VIP,1
1955,2,Tiem Nang,0
1957,3,Vang Lai,0
1958,0,Ngu Dong,0
1959,3,Vang Lai,0
1961,3,Vang Lai,0
1963,3,Vang Lai,0
1964,0,Ngu Dong,0
1965,3,Vang Lai,0
1966,2,Tiem Nang,0
1968,3,Vang Lai,0
1969,0,Ngu Dong,0
1970,0,Ngu Dong,0
1971,2,Tiem Nang,0
1972,3,Vang Lai,0
1973,0,Ngu Dong,0
1974,3,Vang Lai,0
1976,3,Vang Lai,0
1977,1,VIP,1
1980,1,VIP,1
1981,3,Vang Lai,0
1982,1,VIP,1
1983,3,Vang Lai,0
1984,1,VIP,1
1985,0,Ngu Dong,0
1986,3,Vang Lai,0
1987,3,Vang Lai,0
1988,3,Vang Lai,0
1990,3,Vang Lai,0
1992,3,Vang Lai,0
1995,0,Ngu Dong,0
1996,1,VIP,1
1998,2,Tiem Nang,0
2000,1,VIP,1
2001,0,Ngu Dong,0
2002,3,Vang Lai,0
2003,3,Vang Lai,0
2004,3,Vang Lai,0
2005,0,Ngu Dong,0
2006,3,Vang Lai,0
2007,0,Ngu Dong,0
2011,3,Vang Lai,0
2012,1,VIP,1
2013,1,VIP,1
2015,0,Ngu Dong,0
2017,2,Tiem Nang,0
2018,3,Vang Lai,0
2019,3,Vang Lai,0
2021,3,Vang Lai,0
2022,1,VIP,1
2023,2,Tiem Nang,0
2026,1,VIP,1
2028,2,Tiem Nang,0
2029,3,Vang Lai,0
2030,3,Vang Lai,0
2031,3,Vang Lai,0
2032,3,Vang Lai,0
2033,3,Vang Lai,0
2034,1,VIP,1
2035,3,Vang Lai,0
2036,2,Tiem Nang,0
2037,3,Vang Lai,0
2038,3,Vang Lai,0
2039,0,Ngu Dong,0
2040,3,Vang Lai,0
2041,3,Vang Lai,0
2042,0,Ngu Dong,0
2043,3,Vang Lai,0
2044,3,Vang Lai,0
2045,3,Vang Lai,0
2046,3,Vang Lai,0
2048,2,Tiem Nang,0
2050,0,Ngu Dong,0
2051,3,Vang Lai,0
2052,1,VIP,1
2053,1,VIP,1
2055,3,Vang Lai,0
2058,3,Vang Lai,0
2059,3,Vang Lai,0
2061,1,VIP,1
2066,0,Ngu Dong,0
2067,3,Vang Lai,0
2068,3,Vang Lai,0
2070,3,Vang Lai,0
2073,0,Ngu Dong,0
2075,3,Vang Lai,0
2076,3,Vang Lai,0
2078,0,Ngu Dong,0
2079,0,Ngu Dong,0
2080,3,Vang Lai,0
2081,3,Vang Lai,0
2082,3,Vang Lai,0
2083,3,Vang Lai,0
2085,3,Vang Lai,0
2087,3,Vang Lai,0
2088,0,Ngu Dong,0
2089,1,VIP,1
2090,1,VIP,1
2091,3,Vang Lai,0
2092,3,Vang Lai,0
2093,2,Tiem Nang,0
2094,3,Vang Lai,0
2096,3,Vang Lai,0
2097,3,Vang Lai,0
2098,1,VIP,1
2099,3,Vang Lai,0
2100,2,Tiem Nang,0
2102,3,Vang Lai,0
2104,3,Vang Lai,0
2105,0,Ngu Dong,0
2107,1,VIP,1
2108,3,Vang Lai,0
2109,2,Tiem Nang,0
2112,0,Ngu Dong,0
2113,1,VIP,1
2115,3,Vang Lai,0
2116,3,Vang Lai,0
2117,3,Vang Lai,0
2118,1,VIP,1
2119,1,VIP,1
2120,1,VIP,1
2121,0,Ngu Dong,0
2122,3,Vang Lai,0
2123,3,Vang Lai,0
2124,3,Vang Lai,0
2125,3,Vang Lai,0
2127,3,Vang Lai,0
2128,3,Vang Lai,0
2129,3,Vang Lai,0
2131,3,Vang Lai,0
2132,3,Vang Lai,0
2133,3,Vang Lai,0
2135,3,Vang Lai,0
2137,2,Tiem Nang,0
2138,3,Vang Lai,0
2139,1,VIP,1
2141,0,Ngu Dong,0
2142,2,Tiem Nang,0
2144,0,Ngu Dong,0
2146,1,VIP,1
2147,1,VIP,1
2149,0,Ngu Dong,0
2150,3,Vang Lai,0
2151,0,Ngu Dong,0
2153,2,Tiem Nang,0
2156,3,Vang Lai,0
2157,3,Vang Lai,0
2158,1,VIP,1
2159,1,VIP,1
2160,0,Ngu Dong,0
2161,0,Ngu Dong,0
2163,3,Vang Lai,0
2164,3,Vang Lai,0
2165,3,Vang Lai,0
2167,3,Vang Lai,0
2168,0,Ngu Dong,0
2169,3,Vang Lai,0
2170,3,Vang Lai,0
2173,3,Vang Lai,0
2174,0,Ngu Dong,0
2175,3,Vang Lai,0
2176,3,Vang Lai,0
2177,1,VIP,1
2178,3,Vang Lai,0
2179,3,Vang Lai,0
2180,3,Vang Lai,0
2181,3,Vang Lai,0
2182,3,Vang Lai,0
2184,1,VIP,1
2187,1,VIP,1
2188,3,Vang Lai,0
2189,0,Ngu Dong,0
2190,1,VIP,1
2191,3,Vang Lai,0
2195,0,Ngu Dong,0
2196,1,VIP,1
2197,3,Vang Lai,0
2198,3,Vang Lai,0
2199,3,Vang Lai,0
2200,2,Tiem Nang,0
2201,3,Vang Lai,0
2203,3,Vang Lai,0
2204,1,VIP,1
2205,0,Ngu Dong,0
2207,1,VIP,1
2212,0,Ngu Dong,0
2213,1,VIP,1
2215,0,Ngu Dong,0
2216,0,Ngu Dong,0
2219,1,VIP,1
2222,3,Vang Lai,0
2224,0,Ngu Dong,0
2225,1,VIP,1
2226,3,Vang Lai,0
2228,0,Ngu Dong,0
2229,0,Ngu Dong,0
2230,1,VIP,1
2233,3,Vang Lai,0
2234,1,VIP,1
2235,0,Ngu Dong,0
2237,0,Ngu Dong,0
2238,3,Vang Lai,0
2239,1,VIP,1
2240,0,Ngu Dong,0
2241,3,Vang Lai,0
2242,0,Ngu Dong,0
2243,3,Vang Lai,0
2245,3,Vang Lai,0
2246,1,VIP,1
2247,1,VIP,1
2248,3,Vang Lai,0
2249,1,VIP,1
2250,3,Vang Lai,0
2251,3,Vang Lai,0
2252,1,VIP,1
2255,0,Ngu Dong,0
2256,3,Vang Lai,0
2257,1,VIP,1
2258,3,Vang Lai,0
2260,1,VIP,1
2261,3,Vang Lai,0
2262,3,Vang Lai,0
2263,3,Vang Lai,0
2264,2,Tiem Nang,0
2265,3,Vang Lai,0
2266,3,Vang Lai,0
2267,3,Vang Lai,0
2268,3,Vang Lai,0
2269,3,Vang Lai,0
2270,0,Ngu Dong,0
2271,1,VIP,1
2272,2,Tiem Nang,0
2273,0,Ngu Dong,0
2274,3,Vang Lai,0
2275,0,Ngu Dong,0
2276,0,Ngu Dong,0
2277,3,Vang Lai,0
2278,3,Vang Lai,0
2279,1,VIP,1
2280,3,Vang Lai,0
2281,3,Vang Lai,0
2282,3,Vang Lai,0
2283,3,Vang Lai,0
2284,1,VIP,1
2285,0,Ngu Dong,0
2286,2,Tiem Nang,0
2287,3,Vang Lai,0
2289,0,Ngu Dong,0
2292,3,Vang Lai,0
2293,0,Ngu Dong,0
2294,3,Vang Lai,0
2295,0,Ngu Dong,0
2296,3,Vang Lai,0
2297,3,Vang Lai,0
2298,0,Ngu Dong,0
2299,3,Vang Lai,0
2301,1,VIP,1
2302,3,Vang Lai,0
2303,3,Vang Lai,0
2304,0,Ngu Dong,0
2306,3,Vang Lai,0
2307,0,Ngu Dong,0
2309,1,VIP,1
2310,0,Ngu Dong,0
2311,0,Ngu Dong,0
2313,0,Ngu Dong,0
2314,0,Ngu Dong,0
2315,3,Vang Lai,0
2317,1,VIP,1
2319,3,Vang Lai,0
2321,3,Vang Lai,0
2322,3,Vang Lai,0
2323,3,Vang Lai,0
2325,1,VIP,1
2326,0,Ngu Dong,0
2329,3,Vang Lai,0
2333,0,Ngu Dong,0
2339,0,Ngu Dong,0
2340,3,Vang Lai,0
2343,3,Vang Lai,0
2344,2,Tiem Nang,0
2346,3,Vang Lai,0
2347,3,Vang Lai,0
2351,3,Vang Lai,0
2352,1,VIP,1
2354,3,Vang Lai,0
2356,3,Vang Lai,0
2358,1,VIP,1
2359,3,Vang Lai,0
2360,0,Ngu Dong,0
2362,3,Vang Lai,0
2363,0,Ngu Dong,0
2364,3,Vang Lai,0
2366,3,Vang Lai,0
2367,1,VIP,1
2368,3,Vang Lai,0
2369,3,Vang Lai,0
2370,3,Vang Lai,0
2371,1,VIP,1
2372,3,Vang Lai,0
2373,3,Vang Lai,0
2374,3,Vang Lai,0
2375,3,Vang Lai,0
2377,3,Vang Lai,0
2378,3,Vang Lai,0
2379,0,Ngu Dong,0
2381,0,Ngu Dong,0
2382,3,Vang Lai,0
2383,3,Vang Lai,0
2385,3,Vang Lai,0
2386,1,VIP,1
2388,3,Vang Lai,0
2389,3,Vang Lai,0
2392,0,Ngu Dong,0
2393,3,Vang Lai,0
2394,3,Vang Lai,0
2395,0,Ngu Dong,0
2397,3,Vang Lai,0
2398,3,Vang Lai,0
2399,1,VIP,1
2400,3,Vang Lai,0
2401,3,Vang Lai,0
2402,0,Ngu Dong,0
2403,0,Ngu Dong,0
2404,3,Vang Lai,0
2405,0,Ngu Dong,0
2407,3,Vang Lai,0
2409,3,Vang Lai,0
2411,3,Vang Lai,0
2412,3,Vang Lai,0
2414,3,Vang Lai,0
2415,1,VIP,1
2416,0,Ngu Dong,0
2417,3,Vang Lai,0
2418,3,Vang Lai,0
2419,2,Tiem Nang,0
2420,1,VIP,1
2422,3,Vang Lai,0
2424,0,Ngu Dong,0
2425,0,Ngu Dong,0
2426,0,Ngu Dong,0
2427,3,Vang Lai,0
2429,3,Vang Lai,0
2430,0,Ngu Dong,0
2431,1,VIP,1
2433,0,Ngu Dong,0
2434,3,Vang Lai,0
2435,0,Ngu Dong,0
2436,0,Ngu Dong,0
2439,2,Tiem Nang,0
2440,0,Ngu Dong,0
2442,0,Ngu Dong,0
2443,0,Ngu Dong,0
2444,1,VIP,1
2445,0,Ngu Dong,0
2446,3,Vang Lai,0
2447,0,Ngu Dong,0
2448,0,Ngu Dong,0
2449,3,Vang Lai,0
2450,0,Ngu Dong,0
2451,3,Vang Lai,0
2452,1,VIP,1
2454,1,VIP,1
2455,0,Ngu Dong,0
2456,3,Vang Lai,0
2457,3,Vang Lai,0
2458,1,VIP,1
2459,0,Ngu Dong,0
2461,3,Vang Lai,0
2462,3,Vang Lai,0
2467,3,Vang Lai,0
2468,3,Vang Lai,0
2469,3,Vang Lai,0
2471,0,Ngu Dong,0
2473,1,VIP,1
2474,1,VIP,1
2475,0,Ngu Dong,0
2477,0,Ngu Dong,0
2482,3,Vang Lai,0
2483,3,Vang Lai,0
2485,3,Vang Lai,0
2486,0,Ngu Dong,0
2487,0,Ngu Dong,0
2488,3,Vang Lai,0
2489,0,Ngu Dong,0
2490,3,Vang Lai,0
2491,3,Vang Lai,0
2492,3,Vang Lai,0
2493,1,VIP,1
2494,0,Ngu Dong,0
2495,3,Vang Lai,0
2496,3,Vang Lai,0
2497,2,Tiem Nang,0
2498,0,Ngu Dong,0
2499,3,Vang Lai,0
2501,3,Vang Lai,0
2502,0,Ngu Dong,0
2503,1,VIP,1
2504,1,VIP,1
2505,3,Vang Lai,0
2506,3,Vang Lai,0
2507,2,Tiem Nang,0
2509,3,Vang Lai,0
2510,0,Ngu Dong,0
2512,0,Ngu Dong,0
2513,2,Tiem Nang,0
2514,0,Ngu Dong,0
2515,3,Vang Lai,0
2516,3,Vang Lai,0
2517,1,VIP,1
2519,3,Vang Lai,0
2520,3,Vang Lai,0
2521,0,Ngu Dong,0
2522,2,Tiem Nang,0
2524,0,Ngu Dong,0
2525,3,Vang Lai,0
2526,3,Vang Lai,0
2527,3,Vang Lai,0
2529,0,Ngu Dong,0
2530,3,Vang Lai,0
2531,1,VIP,1
2532,1,VIP,1
2533,3,Vang Lai,0
2534,0,Ngu Dong,0
2535,3,Vang Lai,0
2536,3,Vang Lai,0
2537,3,Vang Lai,0
2538,0,Ngu Dong,0
2541,3,Vang Lai,0
2542,3,Vang Lai,0
2543,3,Vang Lai,0
2544,1,VIP,1
2545,3,Vang Lai,0
2546,3,Vang Lai,0
2547,2,Tiem Nang,0
2549,0,Ngu Dong,0
2551,1,VIP,1
2553,0,Ngu Dong,0
2554,3,Vang Lai,0
2555,0,Ngu Dong,0
2559,3,Vang Lai,0
2560,0,Ngu Dong,0
2563,0,Ngu Dong,0
2564,3,Vang Lai,0
2565,2,Tiem Nang,0
2566,1,VIP,1
2567,3,Vang Lai,0
2570,2,Tiem Nang,0
2571,3,Vang Lai,0
2572,3,Vang Lai,0
2573,0,Ngu Dong,0
2574,0,Ngu Dong,0
2577,1,VIP,1
2579,1,VIP,1
2580,3,Vang Lai,0
2581,3,Vang Lai,0
2582,1,VIP,1
2584,1,VIP,1
2585,1,VIP,1
2586,0,Ngu Dong,0
2587,3,Vang Lai,0
2588,0,Ngu Dong,0
2589,3,Vang Lai,0
2590,2,Tiem Nang,0
2591,3,Vang Lai,0
2592,3,Vang Lai,0
2595,3,Vang Lai,0
2597,0,Ngu Dong,0
2598,3,Vang Lai,0
2599,3,Vang Lai,0
2600,3,Vang Lai,0
2601,1,VIP,1
2603,2,Tiem Nang,0
2604,3,Vang Lai,0
2605,3,Vang Lai,0
2606,2,Tiem Nang,0
2607,2,Tiem Nang,0
2608,3,Vang Lai,0
2609,2,Tiem Nang,0
2610,3,Vang Lai,0
2613,3,Vang Lai,0
2615,3,Vang Lai,0
2617,2,Tiem Nang,0
2618,3,Vang Lai,0
2619,3,Vang Lai,0
2620,3,Vang Lai,0
2621,1,VIP,1
2624,0,Ngu Dong,0
2625,3,Vang Lai,0
2626,1,VIP,1
2628,3,Vang Lai,0
2629,3,Vang Lai,0
2630,1,VIP,1
2631,3,Vang Lai,0
2632,0,Ngu Dong,0
2633,2,Tiem Nang,0
2634,3,Vang Lai,0
2635,3,Vang Lai,0
2636,2,Tiem Nang,0
2637,3,Vang Lai,0
2638,3,Vang Lai,0
2639,0,Ngu Dong,0
2640,0,Ngu Dong,0
2645,0,Ngu Dong,0
2647,3,Vang Lai,0
2648,0,Ngu Dong,0
2649,0,Ngu Dong,0
2650,2,Tiem Nang,0
2652,3,Vang Lai,0
2655,3,Vang Lai,0
2656,3,Vang Lai,0
2658,3,Vang Lai,0
2661,1,VIP,1
2663,0,Ngu Dong,0
2664,3,Vang Lai,0
2665,3,Vang Lai,0
2666,2,Tiem Nang,0
2668,0,Ngu Dong,0
2669,3,Vang Lai,0
2672,3,Vang Lai,0
2673,3,Vang Lai,0
2676,3,Vang Lai,0
2677,0,Ngu Dong,0
2678,3,Vang Lai,0
2679,3,Vang Lai,0
2680,3,Vang Lai,0
2681,0,Ngu Dong,0
2682,3,Vang Lai,0
2683,0,Ngu Dong,0
2684,3,Vang Lai,0
2685,3,Vang Lai,0
2686,1,VIP,1
2688,3,Vang Lai,0
2689,3,Vang Lai,0
2690,3,Vang Lai,0
2692,3,Vang Lai,0
2693,0,Ngu Dong,0
2695,3,Vang Lai,0
2696,3,Vang Lai,0
2697,0,Ngu Dong,0
2698,3,Vang Lai,0
2699,0,Ngu Dong,0
2703,3,Vang Lai,0
2705,3,Vang Lai,0
2706,3,Vang Lai,0
2707,2,Tiem Nang,0
2708,3,Vang Lai,0
2709,0,Ngu Dong,0
2711,3,Vang Lai,0
2712,0,Ngu Dong,0
2713,0,Ngu Dong,0
2714,0,Ngu Dong,0
2715,3,Vang Lai,0
2716,3,Vang Lai,0
2717,3,Vang Lai,0
2718,3,Vang Lai,0
2720,0,Ngu Dong,0
2721,3,Vang Lai,0
2722,3,Vang Lai,0
2723,3,Vang Lai,0
2725,3,Vang Lai,0
2726,0,Ngu Dong,0
2727,0,Ngu Dong,0
2728,0,Ngu Dong,0
2729,3,Vang Lai,0
2730,0,Ngu Dong,0
2731,3,Vang Lai,0
2733,2,Tiem Nang,0
2734,3,Vang Lai,0
2735,3,Vang Lai,0
2737,1,VIP,1
2738,3,Vang Lai,0
2740,0,Ngu Dong,0
2745,3,Vang Lai,0
2746,2,Tiem Nang,0
2749,3,Vang Lai,0
2750,2,Tiem Nang,0
2751,0,Ngu Dong,0
2752,0,Ngu Dong,0
2753,3,Vang Lai,0
2755,3,Vang Lai,0
2757,3,Vang Lai,0
2758,3,Vang Lai,0
2761,1,VIP,1
2762,0,Ngu Dong,0
2763,0,Ngu Dong,0
2765,0,Ngu Dong,0
2766,3,Vang Lai,0
2770,3,Vang Lai,0
2771,0,Ngu Dong,0
2772,0,Ngu Dong,0
2775,3,Vang Lai,0
2776,3,Vang Lai,0
2778,3,Vang Lai,0
2779,3,Vang Lai,0
2780,0,Ngu Dong,0
2781,2,Tiem Nang,0
2782,3,Vang Lai,0
2783,3,Vang Lai,0
2785,3,Vang Lai,0
2786,0,Ngu Dong,0
2787,0,Ngu Dong,0
2789,3,Vang Lai,0
2790,3,Vang Lai,0
2791,3,Vang Lai,0
2793,3,Vang Lai,0
2794,1,VIP,1
2795,0,Ngu Dong,0
2796,0,Ngu Dong,0
2799,3,Vang Lai,0
2800,1,VIP,1
2801,3,Vang Lai,0
2802,0,Ngu Dong,0
2803,2,Tiem Nang,0
2805,1,VIP,1
2806,1,VIP,1
2807,1,VIP,1
2808,1,VIP,1
2809,0,Ngu Dong,0
2810,0,Ngu Dong,0
2811,0,Ngu Dong,0
2812,3,Vang Lai,0
2813,0,Ngu Dong,0
2816,1,VIP,1
2817,3,Vang Lai,0
2818,1,VIP,1
2820,3,Vang Lai,0
2821,3,Vang Lai,0
2822,1,VIP,1
2823,1,VIP,1
2824,3,Vang Lai,0
2825,3,Vang Lai,0
2828,3,Vang Lai,0
2829,3,Vang Lai,0
2830,2,Tiem Nang,0
2831,0,Ngu Dong,0
2832,3,Vang Lai,0
2833,3,Vang Lai,0
2834,0,Ngu Dong,0
2835,3,Vang Lai,0
2836,0,Ngu Dong,0
2837,3,Vang Lai,0
2838,1,VIP,1
2839,0,Ngu Dong,0
2840,3,Vang Lai,0
2841,3,Vang Lai,0
2842,3,Vang Lai,0
2843,0,Ngu Dong,0
2844,2,Tiem Nang,0
2845,3,Vang Lai,0
2846,3,Vang Lai,0
2847,1,VIP,1
2848,3,Vang Lai,0
2849,3,Vang Lai,0
2850,2,Tiem Nang,0
2851,3,Vang Lai,0
2852,3,Vang Lai,0
2853,0,Ngu Dong,0
2854,3,Vang Lai,0
2855,3,Vang Lai,0
2858,0,Ngu Dong,0
2860,1,VIP,1
2861,3,Vang Lai,0
2862,3,Vang Lai,0
2863,3,Vang Lai,0
2864,1,VIP,1
2866,0,Ngu Dong,0
2867,3,Vang Lai,0
2868,0,Ngu Dong,0
2869,3,Vang Lai,0
2870,3,Vang Lai,0
2871,3,Vang Lai,0
2872,0,Ngu Dong,0
2873,0,Ngu Dong,0
2875,0,Ngu Dong,0
